title,url,year
"Matt Makai, Kate Heddleston - Choose Your Own WSGI Deployment Adventure",https://www.youtube.com/watch?v=R-YvQ_YvzA4,2015
Alex Gaynor - Techniques for Debugging Hard Problems,https://www.youtube.com/watch?v=ij99SGGEX34,2015
Allison Kaptur - Exploring is never boring: understanding CPython without reading the code,https://www.youtube.com/watch?v=ZSIRGLmQTLk,2015
Carina C. Zona - Schemas for the Real World,https://www.youtube.com/watch?v=PYYfVqtcWQY,2015
Daniel Vanderkam - Make web development awesome with visual diffing tools,https://www.youtube.com/watch?v=jUUTqgzNR3M,2015
Laura Rupprecht - Describing Descriptors,https://www.youtube.com/watch?v=h2-WPwGnHqE,2015
"Domen Kožar - Rethinking packaging, development and deployment",https://www.youtube.com/watch?v=W8A2bOKPtJU,2015
Elizabeth Ramirez - Graph Database Patterns in Python,https://www.youtube.com/watch?v=fNAzyZZZ-IQ,2015
"en zyme, Jon Henner - Pythons are Deaf, So are Some Pythonistas",https://www.youtube.com/watch?v=-LVlzIOxbAE,2015
"Olivier Grisel - Build and test wheel packages on Linux, OSX & Windows",https://www.youtube.com/watch?v=d-p6lJJObLU,2015
Dan Tracy - Ship it: Deployments with Pip,https://www.youtube.com/watch?v=aD2CfKQB5xM,2015
Glyph - The Ethical Consequences Of Our Collective Activities,https://www.youtube.com/watch?v=uSbKjRRbjZs,2015
Allison Kaptur - Bytes in the Machine: Inside the CPython interpreter,https://www.youtube.com/watch?v=HVUTjQzESeo,2015
Ian Cordasco - Cutting Off the Internet: Testing Applications that Use Requests,https://www.youtube.com/watch?v=YHbKxFcDltM,2015
James Cammarata - Achieving Continuous Delivery: An Automation Story,https://www.youtube.com/watch?v=7tfTR42iNSs,2015
Mali Akmanalp - Other people's messy data (and how not to hate it!),https://www.youtube.com/watch?v=_eQ_8U5kruQ,2015
Richard Jones - Introduction to game programming with Kivy,https://www.youtube.com/watch?v=U14P8gtjQmU,2015
Christophe Pettus - PostgreSQL Proficiency for Python People,https://www.youtube.com/watch?v=78A2gJBgL9g,2015
"Jarret Raim, Paul Kehrer - What to do when you need crypto",https://www.youtube.com/watch?v=0m2ZUS9OH4k,2015
Making Beautiful Graphs in Python and Sharing Them,https://www.youtube.com/watch?v=9F_kkf7CDQs,2015
Olivier Grisel - Machine Learning with Scikit-Learn (II),https://www.youtube.com/watch?v=oGqGxvqA9-k,2015
Orlando Karam - Introduction to Spark with python,https://www.youtube.com/watch?v=9xYfNznjClE,2015
Brandon Rhodes - Pandas From The Ground Up,https://www.youtube.com/watch?v=5JnMutdy6Fw,2015
Stuart Williams - Python by Immersion,https://www.youtube.com/watch?v=RVNIdoepdzU,2015
Katie Cunningham - Usability Testing on the Cheap,https://www.youtube.com/watch?v=zZx2l3BTCrg,2015
Shauna Gordon-McKeon - Open Source for Newcomers and the People Who Want to Welcome Them,https://www.youtube.com/watch?v=8P1oxmkvLB4,2015
Itamar Turner-Trauring - A Beginner's Guide to Test-driven Development,https://www.youtube.com/watch?v=ePaga05gisk,2015
Ned Batchelder - Facts and Myths about Python names and values,https://www.youtube.com/watch?v=_AEJHKGk9ns,2015
Andrew T. Baker - Demystifying Docker,https://www.youtube.com/watch?v=GVVtR_hrdKI,2015
Nina Zakharenko - Technical Debt - The code monster in everyone's closet,https://www.youtube.com/watch?v=JKYktDRoRxw,2015
Carol Willing - Finding Your Groove: Contributing to CPython and Beyond,https://www.youtube.com/watch?v=szeo1XgmuEk,2015
"Philip James, Asheesh Laroia - Type python, press enter. What happens?",https://www.youtube.com/watch?v=XVhSjZYwZJo,2015
Kate Heddleston - How our engineering environments are killing diversity (and how we can fix it).,https://www.youtube.com/watch?v=kNke_4WOWAU,2015
Michael Scherer - Ansible beyond YAML,https://www.youtube.com/watch?v=igJTEugHozM,2015
Andreas Dewes - Learning from other's mistakes: Data-driven analysis of Python code,https://www.youtube.com/watch?v=rN0kNQLDYCI,2015
"Dan Crosta - Good Test, Bad Test",https://www.youtube.com/watch?v=RfR_QRoNZxo,2015
Amy Hanlon - Investigating Python Wats,https://www.youtube.com/watch?v=sH4XF6pKKmk,2015
Greg Ward - How to Write Reusable Code,https://www.youtube.com/watch?v=r9cnHO15YgU,2015
Julia Evans - Systems programming as a swiss army knife,https://www.youtube.com/watch?v=5v6o-VsLAew,2015
Lightning Talks - April 11th 8h30,https://www.youtube.com/watch?v=byClBydNI1A,2015
Lightning Talks - April 10th,https://www.youtube.com/watch?v=yws4n-0-Yj8,2015
Sarina Canelake - I18N: World Domination the Easy Way,https://www.youtube.com/watch?v=UOOMFGURr5I,2015
Josh Triplett - Porting Python to run without an OS,https://www.youtube.com/watch?v=bYQ_lq5dcvM,2015
How to build a brain with Python,https://www.youtube.com/watch?v=7hvpoLKJHOw,2015
Jeff Schenck - The REST Ascendancy,https://www.youtube.com/watch?v=HxP0lQCCiVo,2015
Fire your supervisord running Python apps on CoreOS,https://www.youtube.com/watch?v=jCor69OeR0g,2015
Chris McDonough - Using Supervisor For Fun And Profit,https://www.youtube.com/watch?v=p0iQfT85IvM,2015
"Renee Chu, Matt Makai - Don't Make Us Say We Told You So: virtualenv for New Pythonistas",https://www.youtube.com/watch?v=Xdv7vwIIThY,2015
Losing your Loops Fast Numerical Computing with NumPy,https://www.youtube.com/watch?v=EEUXKG97YRw,2015
Melanie Warrick - Neural Nets for Newbies,https://www.youtube.com/watch?v=g-BJSl4zV_g,2015
Raymond Hettinger - Super considered super!,https://www.youtube.com/watch?v=EiOglTERPEo,2015
Jenny Cheng - 3D Print Anything with the Blender API,https://www.youtube.com/watch?v=ikcHP0Hd8Kc,2015
Titus Brown - How to interpret your own genome using (mostly) Python.,https://www.youtube.com/watch?v=jV4YMQHZmMk,2015
Miguel Grinberg - Is Your REST API RESTful?,https://www.youtube.com/watch?v=pZYRC8IbCwk,2015
Kenny Yarboro - Building a REST API Using Django & Django REST Framework,https://www.youtube.com/watch?v=PwssEec3IRw,2015
Dan Callahan - My Python's a little Rust-y,https://www.youtube.com/watch?v=3CwJ0MH-4MA,2015
Miriam Lauter - Make your own Smart Air Conditioner,https://www.youtube.com/watch?v=MILdMBgxdq8,2015
"Michelle Fullwood - Grids, Streets and Pipelines: Building a linguistic street map with scikit-learn",https://www.youtube.com/watch?v=MIFOTFdtK2k,2015
Katherine Scott - Robots Robots Ra Ra Ra!!!,https://www.youtube.com/watch?v=Wf0Uhebn2cM,2015
What Python can learn from Erlang,https://www.youtube.com/watch?v=EmICpC_QmhI,2015
Chris Waigl - Satellite mapping for everyone,https://www.youtube.com/watch?v=MCHpt1FvblI,2015
lvh - Distributed Systems 101,https://www.youtube.com/watch?v=YAFGQurdJ3U,2015
David Beazley - Python Concurrency From the Ground Up: LIVE!,https://www.youtube.com/watch?v=MCs5OvhV9S4,2015
David Baumgold - Advanced Git,https://www.youtube.com/watch?v=4EOZvow1mk4,2015
Brett Cannon - How to make your code Python 2/3 compatible,https://www.youtube.com/watch?v=KPzDX5TX5HE,2015
Raymond Hettinger - Beyond PEP 8 -- Best practices for beautiful intelligible code,https://www.youtube.com/watch?v=wf-BqAjZb8M&t=1529s,2015
Soups Ranjan - Data Science in Advertising: Or a future when we love ads,https://www.youtube.com/watch?v=HZTgLuOpFU8,2015
Cory Benfield - Hyperactive: HTTP/2 and Python,https://www.youtube.com/watch?v=ACXVyvm5eTc,2015
Benjamin Peterson - A Dive into TLS,https://www.youtube.com/watch?v=4o-xqqidvKA,2015
Donald Miner - Hadoop with Python,https://www.youtube.com/watch?v=b8HLYUp_fA8,2015
Andrew Godwin - What can programmers learn from pilots?,https://www.youtube.com/watch?v=we4G_X91e5w,2015
Ryan Kelly - PyPy.js: What? How? Why?,https://www.youtube.com/watch?v=PiBfOFqDIAI,2015
"Ashwini Oruganti, Christopher Armstrong - Introduction to HTTPS: A Comedy of Errors",https://www.youtube.com/watch?v=HqnUKTjxI1E,2015
Viviane Pons - Experimental pure mathematics using Sage,https://www.youtube.com/watch?v=3LZiZKgVjaU,2015
Miguel Grinberg - Flask Workshop,https://www.youtube.com/watch?v=DIcpEg77gdE,2015
Brett Slatkin - How to Be More Effective with Functions,https://www.youtube.com/watch?v=WjJUPxKB164,2015
lvh - Building secure systems,https://www.youtube.com/watch?v=PjcTwqYSk-E,2015
Kyle Kastner - Machine Learning 101,https://www.youtube.com/watch?v=r-1XJBHot58,2015
Kurt Grandis - Exploring Minecraft and Python: Learning to Code Through Play,https://www.youtube.com/watch?v=WsPQDuHt__w,2015
"Adam Palay - ""Words, words, words"": Reading Shakespeare with Python",https://www.youtube.com/watch?v=EoWG0lavg9U,2015
Hands-on with Pydata: how to build a minimal recommendation engine.,https://www.youtube.com/watch?v=F6gWjOc1FUs,2015
Keynote - Catherine Bracy,https://www.youtube.com/watch?v=LOZk5ttyC9Y,2015
"Sarah Guido, Celia La - Twitter Network Analysis with NetworkX",https://www.youtube.com/watch?v=6Lauxn9oTt4,2015
David Beazley - Modules and Packages: Live and Let Die!,https://www.youtube.com/watch?v=0oTh1CXRaQ0,2015
Opening Statements - Julia Evans,https://www.youtube.com/watch?v=N_H6JpkgM8s,2015
Allen Downey - Statistical inference with computational methods,https://www.youtube.com/watch?v=5Vjrqnk7Igs,2015
James Bennett - Django in Depth,https://www.youtube.com/watch?v=tkwZ1jG3XgA,2015
Stuart Williams - Python Epiphanies,https://www.youtube.com/watch?v=Ug0iDjbMPVg,2015
Mike Müller - Descriptors and Metaclasses - Understanding and Using Python's More Advanced Features,https://www.youtube.com/watch?v=v2WTVCyTYMw,2015
Luke Sneeringer - Ansible 101,https://www.youtube.com/watch?v=-i1pZ6vvMX8,2015
"David Chudzicki, Christine Doig - Winning Machine Learning Competitions With Scikit-Learn",https://www.youtube.com/watch?v=gDbaCIE0mrA,2015
Getting comfortable with web security: A hands-on session,https://www.youtube.com/watch?v=f9XVNIeRxUo,2015
Allen Downey - Bayesian statistics made simple,https://www.youtube.com/watch?v=5W715nfJNJw,2015
Sarah Guido - Hands-on Data Analysis with Python,https://www.youtube.com/watch?v=L4Hbv4ugUWk,2015
Jacinda Shelly - Delving into the Django Admin,https://www.youtube.com/watch?v=5ajZMpTcUZU,2015
IPython & Jupyter in depth: high productivity interactive and parallel python,https://www.youtube.com/watch?v=05fA_DXgW-Y,2015
"Shiny, Let's Be Bad Guys: Exploiting and Mitigating the Top 10 Web App Vulnerabilities",https://www.youtube.com/watch?v=wzQMqPzGcLE,2015
Eric Ma - Practical Graph/Network Analysis Made Simple,https://www.youtube.com/watch?v=_k4MOh7J7YY,2015
"Harry Percival - TDD with Django, from scratch: a beginner's intro to testing and web development",https://www.youtube.com/watch?v=vQjmz9wCjLA,2015
Jake VanderPlas - Machine Learning with Scikit-Learn (I),https://www.youtube.com/watch?v=L7R4HUQ-eQ0,2015
Andrew T. Baker - Docker 101: Introduction to Docker,https://www.youtube.com/watch?v=YiZkHUbE6N0,2015
Tracy Osborn - Web Design for Non Designers,https://www.youtube.com/watch?v=uKpfO331DY4,2016
"Jacob Kovac - Revitalizing Python Game Development- Packaging, Performance, and Platforms",https://www.youtube.com/watch?v=OSvlNh9aQDc,2016
Van Lindberg - Structured Data from Unstructured Text,https://www.youtube.com/watch?v=-K-XtxSyyvU,2016
Brian Warner - Magic Wormhole- Simple Secure File Transfer,https://www.youtube.com/watch?v=oFrTqQw0_3c,2016
Jake Vanderplas - Statistics for Hackers,https://www.youtube.com/watch?v=Iq9DzN6mvYA,2016
Melinda Shore - Advanced DNS Services for Securing Your Application and Enhancing User Privacy,https://www.youtube.com/watch?v=-BtIQ3brsIY,2016
Elizabeth Ramirez - Kalman Filters for non-rocket science,https://www.youtube.com/watch?v=k_MpfzMc9PU,2016
Felix Crux - What You Need to Know About Open Source Licenses,https://www.youtube.com/watch?v=9kGrKBOytYM,2016
Elizabeth Uselton - Small Batch Artisanal Bots- Let's Make Friends,https://www.youtube.com/watch?v=iU9FM9qnEjk,2016
Marko Samastur - Publish your code so others can use it in 5 easy steps,https://www.youtube.com/watch?v=nFozViwDWvY,2016
"Giles Hall - Laser Cutters, 3D Printers, and Python",https://www.youtube.com/watch?v=UwL-ncEr-_I,2016
Daniele Procida - Documentation-driven development - lessons from the Django Project,https://www.youtube.com/watch?v=bQSR1UpUdFQ,2016
Irene Chen - A Beginner's Guide to Deep Learning,https://www.youtube.com/watch?v=nCPf8zDJ0d0,2016
Visual Diagnostics for More Informed Machine Learning Within and Beyond Scikit-Learn,https://www.youtube.com/watch?v=c5DaaGZWQqY,2016
"Dwight Hubbard - Keeping cool, using a Raspberry PI to create a networked temperature sensor",https://www.youtube.com/watch?v=KKC3MjRCueQ,2016
Paulus Schoutsen - Awaken your home: Python and the Internet of Things,https://www.youtube.com/watch?v=Cfasc9EgbMU,2016
"Nathaniel Manista, Augie Fackler - Code Unto Others",https://www.youtube.com/watch?v=aOEfIrC07XA,2016
Brett Slatkin - Refactoring Python: Why and how to restructure your code,https://www.youtube.com/watch?v=D_6ybDcU5gc,2016
Ned Batchelder - Machete-mode debugging: Hacking your way out of a tight spot,https://www.youtube.com/watch?v=bAcfPzxB3dk,2016
"Sarah Guido, Sean O'Connor - A Tour of Large-Scale Data Analysis Tools in Python",https://www.youtube.com/watch?v=ltS4Om_3QRQ,2016
Allen Downey - Bayesian statistics made simple,https://www.youtube.com/watch?v=TpgiFIGXcT4,2016
Harry Percival - Outside-In TDD,https://www.youtube.com/watch?v=6zQAu23bKF8,2016
Trey Hunner - Regular Expressions,https://www.youtube.com/watch?v=W4ReH9IPH-Q,2016
Stuart Williams - Python by Immersion,https://www.youtube.com/watch?v=9k5687mmnoc,2016
Making an Impact with Python Natural Language Processing Tools,https://www.youtube.com/watch?v=jSdkFSg9oW8,2016
David Baumgold - Get Started with Git,https://www.youtube.com/watch?v=RrdECLvHW6g,2016
Kevin Markham - Machine Learning with Text in scikit-learn,https://www.youtube.com/watch?v=WHocRqT-KkU,2016
K Lars Lohn - Keynote,https://www.youtube.com/watch?v=bSfe5M_zG2s,2016
Final Remarks and Conference Close,https://www.youtube.com/watch?v=fAyUF7i8RyI,2016
Thank you,https://www.youtube.com/watch?v=RNmO_OfJ0Hs,2016
Lightning Talks - 2016-05-31PM,https://www.youtube.com/watch?v=PulzIT8KYLk,2016
Lightning Talks - 2016-05-30,https://www.youtube.com/watch?v=yC9m2GInXqU,2016
Lightning Talks - 2016-05-31 AM,https://www.youtube.com/watch?v=7pIn2TCw2Us,2016
Lightning Talks - 2016-06-01,https://www.youtube.com/watch?v=ntPsUFSeYsw,2016
Improving Learning Resources and Community for Deaf Sign Language Users through Deaf Awareness,https://www.youtube.com/watch?v=2oG-Z7ADV2c,2016
Naomi Ceder - Antipatterns for Diversity,https://www.youtube.com/watch?v=Xg1LgSg3pmo,2016
Anne DeCusatis -  More Than Binary: Inclusive Gender Collection and You,https://www.youtube.com/watch?v=iW8ikFrUWPQ,2016
Sep Dehpour (Seperman) - Diff It To Dig It,https://www.youtube.com/watch?v=J5r99eJIxF4,2016
Brian Corbin - Accelerating healthcare transactions with Python and PyPy,https://www.youtube.com/watch?v=aVNaxNDN5ok,2016
"Andrey Petrov - See Python, See Python Go, Go Python Go",https://www.youtube.com/watch?v=CkDwb5koRTc,2016
Shannon Quinn - Python for Public Health: Building Statistical Models of Ciliary Motion,https://www.youtube.com/watch?v=TdtrO-pxN2w,2016
Larry Hastings - Removing Python's GIL: The Gilectomy,https://www.youtube.com/watch?v=P3AyI_u66Bw,2016
Pramod Gupta - Computational Physics with Python: Planetary Orbits from Newton to Feynman,https://www.youtube.com/watch?v=NGVBo6JJa6M,2016
Jane Davis - User Research for Non-Researchers,https://www.youtube.com/watch?v=bCYEyhfJPto,2016
Laura Rupprecht - What can software engineers learn from the medical field?,https://www.youtube.com/watch?v=IcMupSYqRa4,2016
A. Jesse Jiryu Davis - Write an Excellent Programming Blog,https://www.youtube.com/watch?v=eHXq-IzlGUE,2016
Cris Ewing - Keynote,https://www.youtube.com/watch?v=eGRJbBI_H2w,2016
Van Lindberg - Python Software Foundation,https://www.youtube.com/watch?v=Bo1UqxTnp1s,2016
"Lynn Root, Noa Resare - Why can't we be friends: do corporations and FOSS really mix?",https://www.youtube.com/watch?v=UV3-w0gvrrU,2016
Grant Jenks - Python Sorted Collections,https://www.youtube.com/watch?v=7z2Ki44Vs4E,2016
Ashwini Oruganti - Dispelling the 'Genius Programmer' myth through code review,https://www.youtube.com/watch?v=RR5XHwQB9XU,2016
Chelsea Voss - Oneliner-izer: An Exercise in Constrained Coding,https://www.youtube.com/watch?v=DsUxuz_Rt8g,2016
Elana Hashman - Teaching Python: The Hard Parts,https://www.youtube.com/watch?v=CjYEpVNbM-s,2016
Hynek Schlawack - Get Instrumented: How Prometheus Can Unify Your Metrics,https://www.youtube.com/watch?v=b-qLOY5ChnQ,2016
Russell Keith-Magee - A tale of two cellphones: Python on Android and iOS,https://www.youtube.com/watch?v=NqdpK9KjGgQ,2016
Katie Bell - The computer science of marking computer science assignments,https://www.youtube.com/watch?v=-qpHnJh6iB4,2016
The Report Of Twisted’s Death or: Why Twisted and Tornado Are Relevant In The Asyncio Age,https://www.youtube.com/watch?v=82vuCZ4FLFE,2016
Daniel Riti - Remote Calls != Local Calls: Graceful Degradation when Services Fail,https://www.youtube.com/watch?v=dY-SkuENZP8,2016
Glyph - Shipping Software To Users With Python,https://www.youtube.com/watch?v=5BqAeN-F9Qs,2016
Geoff Gerrietts - Diving into the Wreck: a postmortem look at real-world performance,https://www.youtube.com/watch?v=yHpy4Khx0Ds,2016
Mercedes Coyle - Build Serverless Realtime Data Pipelines with Python and AWS Lambda,https://www.youtube.com/watch?v=EpCHD9AIHAM,2016
Paul Kehrer - Reliably Distributing Compiled Modules,https://www.youtube.com/watch?v=-j4lolWgD6Q,2016
Sean O'Connor - From Developer to Manager,https://www.youtube.com/watch?v=lzBm0r8CxhY,2016
Manuel Ebert - Putting 1 million new words into the dictionary,https://www.youtube.com/watch?v=sum5Hq2FTsw,2016
Wendy Grus - When is it good to be bad? Web scraping and data analysis of NHL penalties,https://www.youtube.com/watch?v=uW02_GnQKeM,2016
IPython Notebook in Data Intensive Communities: Accelerating the process of Discovery,https://www.youtube.com/watch?v=5gy6svL1DuU,2016
Chloe Mawer - Trainspotting: real-time detection of a train’s passing from video,https://www.youtube.com/watch?v=MC00XWdl-ms,2016
Ria Baldevia - Discovering the world of Python through music,https://www.youtube.com/watch?v=JqQDEpdaDmo,2016
"Dan Callahan - The New Mobile Web: Service Worker, Push, and App Manifests",https://www.youtube.com/watch?v=dacOIIqKFfs,2016
How I built a power debugger out of the standard library and things I found on the internet,https://www.youtube.com/watch?v=g8kF9tuYZ6s,2016
Anthony Scopatz - xonsh,https://www.youtube.com/watch?v=uaje5I22kgE,2016
Davey Shafik - HTTP/2 and Asynchronous APIs,https://www.youtube.com/watch?v=Mou17XxYRZk,2016
"Sebastian Vetter - Click: A Pleasure To Write, A Pleasure To Use",https://www.youtube.com/watch?v=SDyHLG2ltSY,2016
"Renee Chu - Unit Tests, Cluster Tests: A Comparative Introduction",https://www.youtube.com/watch?v=VBIufBZiw9Y,2016
David Baumgold - Prototyping New APIs with Flask,https://www.youtube.com/watch?v=6RdZNiyISVU,2016
Dustin Ingram - What Is and What Can Be: An Exploration from `type` to Metaclasses,https://www.youtube.com/watch?v=bI0JUY2qd2A,2016
Matt Bachmann - Better Testing With Less Code: Property Based Testing With Python,https://www.youtube.com/watch?v=jvwfDdgg93E,2016
Sumana Harihareswara - HTTP Can Do That?!,https://www.youtube.com/watch?v=HsLrXt2l-kg,2016
Matthias Kramm - Python Typology,https://www.youtube.com/watch?v=IDm_YIQihhs,2016
Alex Martelli - Exception and error handling in Python 2 and Python 3,https://www.youtube.com/watch?v=frZrBgWHJdY,2016
Guido van Rossum - Python Language,https://www.youtube.com/watch?v=YgtL4S7Hrwo,2016
Parisa Tabriz - Keynote,https://www.youtube.com/watch?v=kxqci2mZdrc,2016
"Adrienne Lowe - Bake the Cookies, Wear the Dress: Connecting with Confident Authenticity",https://www.youtube.com/watch?v=6Uj746j9Heo,2016
Katie McLaughlin - Build a Better Hat Rack: All Contributions Welcome,https://www.youtube.com/watch?v=iAu7Xw9lFt0,2016
Christophe Pettus - Django 1.8/1.9 and PostgreSQL: An Ever-Closer Union,https://www.youtube.com/watch?v=oeLACa7cj1Q,2016
Craig Kerstiens - Postgres present and future,https://www.youtube.com/watch?v=rYSSX8mdbMk,2016
Dave Sawyer - SQLite: Gotchas and Gimmes,https://www.youtube.com/watch?v=D7wSMnapDp4,2016
Susan Tan - Let's read code: the requests library,https://www.youtube.com/watch?v=_KcjSQ0gjFs,2016
"Scott Sanderson, Joe Jevnik - Playing with Python Bytecode",https://www.youtube.com/watch?v=mxjv9KqzwjI,2016
Nina Zakharenko - Memory Management in Python - The Basics,https://www.youtube.com/watch?v=F6u5rhUQ6dU,2016
Anna Herlihy - Wrestling Python into LLVM Intermediate Representation,https://www.youtube.com/watch?v=pwO99pcoa9I,2016
Josh Triplett - Networking without an OS,https://www.youtube.com/watch?v=AlkKvetGFSk,2016
Jay Goel - Better Integration Testing with Cucumber,https://www.youtube.com/watch?v=ZEZBZFi_e88,2016
"Ana Balica - To mock, or not to mock, that is the question",https://www.youtube.com/watch?v=KYG5C1CEkOk,2016
Mike Graham - The Life Cycle of a Python Class,https://www.youtube.com/watch?v=kZtC_4Ecq1Y,2016
Thomas Ballinger - Finding closure with closures,https://www.youtube.com/watch?v=E9wS6LdXM8Y,2016
Nicholas Tollervey - Education Summit wrap-up: teaching Python — how hard can it be?,https://www.youtube.com/watch?v=33aSGoPhh7c,2016
Cory Benfield - Building Protocol Libraries The Right Way,https://www.youtube.com/watch?v=7cC3_jGwl_U,2016
Andrew Godwin - Reinventing Django for the Real-Time Web,https://www.youtube.com/watch?v=2sEPipctTxw,2016
Dorian Pula - Pythons in A Container - Lessons Learned Dockerizing Python Micro-Services,https://www.youtube.com/watch?v=qT0dQ8S7jOg,2016
"Alex Gaynor - The cobbler's children have no shoes, or building better tools for ourselves",https://www.youtube.com/watch?v=gRFHvavxnos,2016
"Kate Heddleston, Joyce Jang - Usable Ops: How to make web infrastructure management easier.",https://www.youtube.com/watch?v=4pFs5ZquZcc,2016
Łukasz Langa - Thinking In Coroutines,https://www.youtube.com/watch?v=l4Nn-y9ktd4,2016
Kavya Joshi - A tale of concurrency through creativity in Python: a deep dive into how gevent works.,https://www.youtube.com/watch?v=GunMToxbE0E,2016
Paul Ross - Here be Dragons - Writing Safe C Extensions,https://www.youtube.com/watch?v=Yq__HtUIH5Y,2016
"Brett Cannon, Dino Viehland - Pyjion: who doesn’t want faster for free?",https://www.youtube.com/watch?v=1DAIzO3QXcA,2016
"Christian Heimes - File descriptors, Unix sockets and other POSIX wizardry",https://www.youtube.com/watch?v=Ftg8fjY_YWU,2016
Kelsey Gilmore-Innis - Seriously Strong Security on a Shoestring (CW),https://www.youtube.com/watch?v=8FeNdXzVLEs,2016
"Drew Fisher - Designing secure systems with Object-Capabilities, Python, and Cap'n Proto",https://www.youtube.com/watch?v=OS94twkD74s,2016
Karen Rubin - Building a Quantitative Trading Strategy To Beat the S&P500,https://www.youtube.com/watch?v=ll6Tq-wTXXw,2016
"Ying Li, David Lawrence - When the going gets tough, get TUF going",https://www.youtube.com/watch?v=fDvO9jwXCV4,2016
Guillermo Pérez - Python as a configuration language,https://www.youtube.com/watch?v=cLWUD9VnLmA,2016
Clara Bennett - Git: A Peek Under the Hood,https://www.youtube.com/watch?v=zZ2hG6PMjk8,2016
Juozas Kaziukėnas - Building An Interpreter In RPython,https://www.youtube.com/watch?v=9tDpjzPLvNY,2016
Lorena Barba - Keynote,https://www.youtube.com/watch?v=ckW1xuGVpug,2016
"Deploying and scaling applications with Docker, Swarm, and a tiny bit of Python magic",https://www.youtube.com/watch?v=GpHMTR7P2Ms,2016
Stuart Williams - Python Epiphanies,https://www.youtube.com/watch?v=6inqFd1bUkE,2016
Allen Downey - Computational Statistics,https://www.youtube.com/watch?v=VR52vSbHBAk,2016
Christophe Pettus - PostgreSQL Proficiency for Python People,https://www.youtube.com/watch?v=knUitQQnpJo,2016
Tyler Reddy - Computational Geometry in Python,https://www.youtube.com/watch?v=nb3GRgtjlTw,2016
Sev Leonard - The Fellowship of the Data,https://www.youtube.com/watch?v=n4VLLQXF_9Y,2016
Mike McKerns - Efficient Python for High-Performance Parallel Computing,https://www.youtube.com/watch?v=6zQhUlMYea4,2016
Mike Müller - Descriptors and Metaclasses - Understanding and Using Python's More Advanced Features,https://www.youtube.com/watch?v=7PzeZQGVPKc,2016
Jérôme Petazzoni - Introduction to Docker and containers,https://www.youtube.com/watch?v=ZVaRK10HBjo,2016
Tracy Teal - Data Carpentry: An Introduction to Python for Data Analysis and Visualization,https://www.youtube.com/watch?v=Ws34Ho-1aDs,2016
"Mike Müller - Faster Python Programs - Measure, don't Guess",https://www.youtube.com/watch?v=JDSGVvMwNM8,2016
"Michael Tom-Wing, Christie Wilson - Introduction to Unit Testing in Python with Pytest",https://www.youtube.com/watch?v=UPanUFVFfzY,2016
"Tony Ojeda, Benjamin Bengfort, Laura Lorenz - Natural Language Processing with NLTK and Gensim",https://www.youtube.com/watch?v=itKNpCPHq3I,2016
Kenneth Love - Django 101,https://www.youtube.com/watch?v=C0wuTkS93B0,2016
(PARTIAL) Harry Percival - Python Bootcamp,https://www.youtube.com/watch?v=YNZLm-dX6HM,2016
"MIKE PIRNAT, DAVID STANEK - SHINY, LET'S BE BAD GUYS",https://www.youtube.com/watch?v=8poZXUcwBgs,2016
Eric Holscher - Documenting your project with Sphinx & Read the Docs,https://www.youtube.com/watch?v=hM4I58TA72g,2016
Eric J. Ma - Practical Network Analysis Made Simple,https://www.youtube.com/watch?v=jdvlZJKK4F0,2016
"PyData 101: Essential data science skills for every programmer, from data to model to visualization",https://www.youtube.com/watch?v=rudYHNAGbdk,2016
Luciano Ramalho - Pythonic Objects: implementing productive APIs with the Python Data Model,https://www.youtube.com/watch?v=k55d3ZUF3ZQ,2016
Miguel Grinberg - Flask at Scale,https://www.youtube.com/watch?v=tdIIJuPh3SI,2016
Tracy Osborn - Build Your First Web App with Hello Web App!,https://www.youtube.com/watch?v=lKEyKpZVP00,2016
Renee Chu - Python for Social Scientists: Cleaning and Prepping Data,https://www.youtube.com/watch?v=u682UpVrMVM,2016
Luke Sneeringer - Ansible 101,https://www.youtube.com/watch?v=smVDugAW4G4,2016
"Creating, building, testing, and documenting a Python project - a hands-on HOWTO",https://www.youtube.com/watch?v=SUt3wT43AeM,2016
"Julia Ferraioli, Amy Unruh, Eli Bixby - Diving into Machine Learning through TensorFlow",https://www.youtube.com/watch?v=GZBIPwdGtkk,2016
"lvh, Cory Benfield, Glyph, Hynek Schlawack, Paul Kehrer - The Hitchhiker's Guide to TLS & SSL",https://www.youtube.com/watch?v=JHF1PDZsx0c,2016
Final remarks and conference close,https://www.youtube.com/watch?v=AjFfsOA7AQI,2017
Kelsey Hightower - Keynote,https://www.youtube.com/watch?v=u_iAXzy3xBA,2017
Gothic Colors Using Python to understand color in nineteenth century literature,https://www.youtube.com/watch?v=3dDtACSYVx0,2017
Benny Bauer - Python in The Serverless Era,https://www.youtube.com/watch?v=G17E4Muylis,2017
Mary Nagle - Piecing it Together A beginner's guide to application configuration,https://www.youtube.com/watch?v=OaT0EN-02iY,2017
Tim Head - Look mum no hands! From blinking LEDs to a bike speedometer with MicroPython,https://www.youtube.com/watch?v=D-5V7s0GflU,2017
Sam Agnew - Hacking Classic Nintendo Games with Python,https://www.youtube.com/watch?v=v75rNdPukuI,2017
Eric Evenchick - Hacking Cars with Python,https://www.youtube.com/watch?v=3bZNhMcv4Y8,2017
